Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
548,2024-01-23,99.46,99.46,0.0,0.1,-0.0,3467.643097220038,0.0,0.1,-0.0,2943.833721031577
549,2024-01-23,97.66,97.66,0.0,0.1,-0.0,3467.643097220038,0.0,0.1,-0.0,2943.833721031577
550,2024-01-23,94.1,94.1,0.0,0.1,-0.0,3467.643097220038,0.0,0.1,-0.0,2943.833721031577
551,2024-01-23,89.44,89.44,0.0,0.1,-0.0,3467.643097220038,0.0,0.1,-0.0,2943.833721031577
552,2024-01-24,76.4,76.4,0.0,0.1,-0.0,3467.643097220038,0.0,0.1,-0.0,2943.833721031577
553,2024-01-24,69.0,69.0,0.0,0.1,-0.0,3467.643097220038,2.0,0.575,-138.0,2805.833721031577
554,2024-01-24,65.7,65.7,1.3684210685671778,0.4250000037847047,-89.90526420486358,3377.737833015174,1.3684210526315792,0.9,-89.90526315789475,2715.9284578736824
555,2024-01-24,65.3,65.3,1.9999999840644014,0.9,-130.5999989594054,3247.1378340557685,0.0,0.9,-0.0,2715.9284578736824
556,2024-01-24,66.85,66.85,0.0,0.9,-0.0,3247.1378340557685,0.0,0.9,-0.0,2715.9284578736824
557,2024-01-24,79.0,79.0,0.0,0.9,-0.0,3247.1378340557685,0.0,0.9,-0.0,2715.9284578736824
558,2024-01-24,97.01,97.01,0.0,0.9,-0.0,3247.1378340557685,0.0,0.9,-0.0,2715.9284578736824
559,2024-01-24,122.0061,122.0061,-2.0,0.37368421052631584,244.0122,3491.1500340557686,-1.2,0.5842105263157895,146.40732,2862.335777873682
560,2024-01-24,128.0,128.0,-1.0400000000000003,0.1,133.12000000000003,3624.2700340557685,-1.2,0.268421052631579,153.6,3015.935777873682
561,2024-01-24,107.52,107.52,0.0,0.1,-0.0,3624.2700340557685,-0.6400000000000001,0.1,68.81280000000001,3084.7485778736823
562,2024-01-24,98.3,98.3,0.0,0.1,-0.0,3624.2700340557685,0.0,0.1,-0.0,3084.7485778736823
563,2024-01-24,95.25,95.25,0.0,0.1,-0.0,3624.2700340557685,0.0,0.1,-0.0,3084.7485778736823
564,2024-01-24,83.22628,83.22628,2.0,0.575,-166.45256,3457.8174740557683,2.0,0.575,-166.45256,2918.296017873682
565,2024-01-24,84.97,84.97,1.3684210526315792,0.9,-116.27473684210528,3341.5427372136633,1.3684210526315792,0.9,-116.27473684210528,2802.021281031577
566,2024-01-24,95.25,95.25,0.0,0.9,-0.0,3341.5427372136633,0.0,0.9,-0.0,2802.021281031577
567,2024-01-24,101.0,101.0,0.0,0.9,-0.0,3341.5427372136633,0.0,0.9,-0.0,2802.021281031577
568,2024-01-24,111.88,111.88,0.0,0.9,-0.0,3341.5427372136633,-1.2,0.5842105263157895,134.256,2936.277281031577
569,2024-01-24,125.53,125.53,-2.0,0.37368421052631584,251.06,3592.602737213663,-1.2,0.268421052631579,150.636,3086.913281031577
570,2024-01-24,123.54,123.54,-1.0400000000000003,0.1,128.48160000000004,3721.0843372136633,-0.6400000000000001,0.1,79.06560000000002,3165.9788810315767
571,2024-01-24,119.27,119.27,0.0,0.1,-0.0,3721.0843372136633,0.0,0.1,-0.0,3165.9788810315767
572,2024-01-24,105.04,105.04,0.0,0.1,-0.0,3721.0843372136633,0.0,0.1,-0.0,3165.9788810315767
573,2024-01-24,101.94,101.94,0.0,0.1,-0.0,3721.0843372136633,0.0,0.1,-0.0,3165.9788810315767
574,2024-01-24,97.09,97.09,0.0,0.1,-0.0,3721.0843372136633,0.0,0.1,-0.0,3165.9788810315767
575,2024-01-24,94.0,94.0,0.0,0.1,-0.0,3721.0843372136633,0.0,0.1,-0.0,3165.9788810315767
576,2024-01-25,80.34,80.34,0.0,0.1,-0.0,3721.0843372136633,0.0,0.1,-0.0,3165.9788810315767
577,2024-01-25,72.23,72.23,0.0,0.1,-0.0,3721.0843372136633,0.0,0.1,-0.0,3165.9788810315767
578,2024-01-25,69.6,69.6,1.368421052631826,0.42500000000005866,-95.24210526317508,3625.842231950488,2.0,0.575,-139.2,3026.778881031577
579,2024-01-25,66.9,66.9,1.999999999999753,0.9,-133.7999999999835,3492.0422319505046,1.3684210526315792,0.9,-91.54736842105265,2935.231512610524
580,2024-01-25,69.76,69.76,0.0,0.9,-0.0,3492.0422319505046,0.0,0.9,-0.0,2935.231512610524
581,2024-01-25,80.0,80.0,0.0,0.9,-0.0,3492.0422319505046,0.0,0.9,-0.0,2935.231512610524
582,2024-01-25,96.19,96.19,0.0,0.9,-0.0,3492.0422319505046,0.0,0.9,-0.0,2935.231512610524
583,2024-01-25,106.13,106.13,0.0,0.9,-0.0,3492.0422319505046,-1.2,0.5842105263157895,127.356,3062.587512610524
584,2024-01-25,124.23,124.23,-2.0,0.37368421052631584,248.46,3740.5022319505047,-1.2,0.268421052631579,149.076,3211.663512610524
585,2024-01-25,106.3,106.3,-1.0400000000000003,0.1,110.55200000000002,3851.054231950505,-0.6400000000000001,0.1,68.03200000000001,3279.695512610524
586,2024-01-25,94.19572,94.19572,0.0,0.1,-0.0,3851.054231950505,0.0,0.1,-0.0,3279.695512610524
587,2024-01-25,89.10863,89.10863,0.0,0.1,-0.0,3851.054231950505,0.0,0.1,-0.0,3279.695512610524
588,2024-01-25,78.212,78.212,2.0,0.575,-156.424,3694.630231950505,2.0,0.575,-156.424,3123.271512610524
589,2024-01-25,78.39197,78.39197,1.3684210526315792,0.9,-107.27322210526317,3587.3570098452415,1.3684210526315792,0.9,-107.27322210526317,3015.9982905052607
590,2024-01-25,89.67638,89.67638,0.0,0.9,-0.0,3587.3570098452415,0.0,0.9,-0.0,3015.9982905052607
591,2024-01-25,98.43,98.43,0.0,0.9,-0.0,3587.3570098452415,0.0,0.9,-0.0,3015.9982905052607
592,2024-01-25,108.56,108.56,0.0,0.9,-0.0,3587.3570098452415,-0.19999999999999996,0.8473684210526317,21.711999999999996,3037.7102905052607
593,2024-01-25,126.56,126.56,-2.0,0.37368421052631584,253.12,3840.4770098452414,-1.2,0.5315789473684212,151.87199999999999,3189.5822905052605
594,2024-01-25,122.00018,122.00018,-1.0400000000000003,0.1,126.88018720000004,3967.3571970452413,-1.2,0.21578947368421064,146.400216,3335.9825065052605
595,2024-01-25,120.0,120.0,0.0,0.1,-0.0,3967.3571970452413,-0.4400000000000004,0.1,52.80000000000005,3388.7825065052607
596,2024-01-25,106.13,106.13,0.0,0.1,-0.0,3967.3571970452413,0.0,0.1,-0.0,3388.7825065052607
597,2024-01-25,99.89,99.89,0.0,0.1,-0.0,3967.3571970452413,0.0,0.1,-0.0,3388.7825065052607
598,2024-01-25,96.82,96.82,0.0,0.1,-0.0,3967.3571970452413,0.0,0.1,-0.0,3388.7825065052607
599,2024-01-25,95.68,95.68,0.0,0.1,-0.0,3967.3571970452413,0.0,0.1,-0.0,3388.7825065052607
600,2024-01-26,93.8,93.8,0.0,0.1,-0.0,3967.3571970452413,0.0,0.1,-0.0,3388.7825065052607
601,2024-01-26,88.89,88.89,0.0,0.1,-0.0,3967.3571970452413,0.0,0.1,-0.0,3388.7825065052607
602,2024-01-26,85.8,85.8,0.0,0.1,-0.0,3967.3571970452413,0.0,0.1,-0.0,3388.7825065052607
603,2024-01-26,83.0,83.0,2.0,0.575,-166.0,3801.3571970452413,2.0,0.575,-166.0,3222.7825065052607
604,2024-01-26,85.0,85.0,1.3684210526315792,0.9,-116.31578947368423,3685.041407571557,1.3684210526315792,0.9,-116.31578947368423,3106.4667170315765
605,2024-01-26,90.01,90.01,0.0,0.9,-0.0,3685.041407571557,0.0,0.9,-0.0,3106.4667170315765
606,2024-01-26,99.3,99.3,0.0,0.9,-0.0,3685.041407571557,0.0,0.9,-0.0,3106.4667170315765
607,2024-01-26,120.05,120.05,0.0,0.9,-0.0,3685.041407571557,-1.2,0.5842105263157895,144.06,3250.5267170315765
608,2024-01-26,135.0,135.0,-2.0,0.37368421052631584,270.0,3955.041407571557,-1.2,0.268421052631579,162.0,3412.5267170315765
609,2024-01-26,120.05,120.05,-1.0400000000000003,0.1,124.85200000000003,4079.893407571557,-0.6400000000000001,0.1,76.83200000000001,3489.3587170315764
610,2024-01-26,100.31,100.31,0.0,0.1,-0.0,4079.893407571557,0.0,0.1,-0.0,3489.3587170315764
611,2024-01-26,96.87346,96.87346,0.0,0.1,-0.0,4079.893407571557,0.0,0.1,-0.0,3489.3587170315764
612,2024-01-26,86.44,86.44,2.0,0.575,-172.88,3907.013407571557,2.0,0.575,-172.88,3316.4787170315763
613,2024-01-26,87.52317,87.52317,1.3684210526315792,0.9,-119.76854842105264,3787.244859150504,1.3684210526315792,0.9,-119.76854842105264,3196.7101686105234
614,2024-01-26,95.01,95.01,0.0,0.9,-0.0,3787.244859150504,0.0,0.9,-0.0,3196.7101686105234
615,2024-01-26,101.6558,101.6558,0.0,0.9,-0.0,3787.244859150504,0.0,0.9,-0.0,3196.7101686105234
616,2024-01-26,117.45,117.45,0.0,0.9,-0.0,3787.244859150504,-0.19999999999999996,0.8473684210526317,23.489999999999995,3220.200168610523
617,2024-01-26,128.0,128.0,-2.0,0.37368421052631584,256.0,4043.244859150504,-1.2,0.5315789473684212,153.6,3373.800168610523
618,2024-01-26,119.99,119.99,-1.0400000000000003,0.1,124.78960000000002,4168.034459150504,-1.2,0.21578947368421064,143.988,3517.788168610523
619,2024-01-26,115.0,115.0,0.0,0.1,-0.0,4168.034459150504,-0.4400000000000004,0.1,50.600000000000044,3568.388168610523
620,2024-01-26,101.24552,101.24552,0.0,0.1,-0.0,4168.034459150504,0.0,0.1,-0.0,3568.388168610523
621,2024-01-26,98.57,98.57,0.0,0.1,-0.0,4168.034459150504,0.0,0.1,-0.0,3568.388168610523
622,2024-01-26,95.48,95.48,0.0,0.1,-0.0,4168.034459150504,0.0,0.1,-0.0,3568.388168610523
623,2024-01-26,94.05,94.05,0.0,0.1,-0.0,4168.034459150504,0.0,0.1,-0.0,3568.388168610523
624,2024-01-27,97.29,97.29,0.0,0.1,-0.0,4168.034459150504,0.0,0.1,-0.0,3568.388168610523
625,2024-01-27,93.27,93.27,0.0,0.1,-0.0,4168.034459150504,0.0,0.1,-0.0,3568.388168610523
626,2024-01-27,90.46,90.46,0.0,0.1,-0.0,4168.034459150504,0.0,0.1,-0.0,3568.388168610523
627,2024-01-27,86.44,86.44,2.0,0.575,-172.88,3995.1544591505035,2.0,0.575,-172.88,3395.5081686105227
628,2024-01-27,85.7,85.7,1.3684210526315792,0.9,-117.27368421052634,3877.880774939977,1.3684210526315792,0.9,-117.27368421052634,3278.2344843999963
629,2024-01-27,86.44,86.44,0.0,0.9,-0.0,3877.880774939977,0.0,0.9,-0.0,3278.2344843999963
630,2024-01-27,95.21,95.21,0.0,0.9,-0.0,3877.880774939977,0.0,0.9,-0.0,3278.2344843999963
631,2024-01-27,104.94,104.94,-1.2000000002005526,0.5842105262630124,125.92800002104599,4003.808774961023,0.0,0.9,-0.0,3278.2344843999963
632,2024-01-27,114.2,114.2,-1.8399999997994472,0.1,210.12799997709686,4213.93677493812,-1.2,0.5842105263157895,137.04,3415.2744843999963
633,2024-01-27,104.23,104.23,0.0,0.1,-0.0,4213.93677493812,-1.2,0.268421052631579,125.076,3540.3504843999963
634,2024-01-27,95.0,95.0,0.0,0.1,-0.0,4213.93677493812,-0.6400000000000001,0.1,60.80000000000001,3601.1504843999965
