Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
555,2024-01-24,65.3,65.3,2.0,0.9,-130.5999999909882,3324.4533018641755,1.8200000000000003,0.7364999999999999,-118.84600000000002,1365.8396118076826
556,2024-01-24,66.85,66.85,2.0,0.9,-0.0,3324.4533018641755,0.96,0.9,-46.020947368421076,1319.8186644392615
557,2024-01-24,79.0,79.0,2.0,0.9,-0.0,3324.4533018641755,1.8200000000000003,0.9,-0.0,1319.8186644392615
558,2024-01-24,97.01,97.01,1.1260301302490243,0.9,-0.0,3324.4533018641755,1.8200000000000003,0.9,-0.0,1319.8186644392615
559,2024-01-24,122.0061,122.0061,-2.0,0.37368421052631584,244.0122,3568.4655018641756,-0.5,0.768421052631579,61.00305,1380.8217144392615
560,2024-01-24,128.0,128.0,-2.0,0.09999999999999998,133.12000000000003,3701.5855018641755,-1.66,0.3315789473684211,212.48,1593.3017144392616
561,2024-01-24,107.52,107.52,-2.0,0.09999999999999998,-0.0,3701.5855018641755,-1.92,0.10000000000000003,94.6176,1687.9193144392616
562,2024-01-24,98.3,98.3,-2.0,0.09999999999999998,-0.0,3701.5855018641755,-1.66,0.10000000000000003,-0.0,1687.9193144392616
563,2024-01-24,95.25,95.25,-2.0,0.09999999999999998,-0.0,3701.5855018641755,-0.98,0.10000000000000003,-0.0,1687.9193144392616
564,2024-01-24,83.22628,83.22628,2.0,0.575,-166.45256,3535.1329418641753,-0.98,0.10000000000000003,-0.0,1687.9193144392616
565,2024-01-24,84.97,84.97,2.0,0.9,-116.27473684210528,3418.8582050220703,-1.66,0.10000000000000003,-0.0,1687.9193144392616
566,2024-01-24,95.25,95.25,2.0,0.9,-0.0,3418.8582050220703,-1.66,0.10000000000000003,-0.0,1687.9193144392616
567,2024-01-24,101.0,101.0,1.3043612233774846,0.9,-0.0,3418.8582050220703,-0.33999999999999986,0.10000000000000003,-0.0,1687.9193144392616
568,2024-01-24,111.88,111.88,-2.0,0.37368421052631584,223.76,3642.6182050220705,-1.52,0.10000000000000003,-0.0,1687.9193144392616
569,2024-01-24,125.53,125.53,-1.467570261795943,0.09999999999999998,130.55120000000002,3773.1694050220704,-2.0,0.10000000000000003,-0.0,1687.9193144392616
570,2024-01-24,123.54,123.54,-2.0,0.09999999999999998,-0.0,3773.1694050220704,-1.12,0.10000000000000003,-0.0,1687.9193144392616
571,2024-01-24,119.27,119.27,-2.0,0.09999999999999998,-0.0,3773.1694050220704,-1.1400000000000001,0.10000000000000003,-0.0,1687.9193144392616
572,2024-01-24,105.04,105.04,-2.0,0.09999999999999998,-0.0,3773.1694050220704,-1.12,0.10000000000000003,-0.0,1687.9193144392616
573,2024-01-24,101.94,101.94,-2.0,0.09999999999999998,-0.0,3773.1694050220704,-0.8400000000000001,0.10000000000000003,-0.0,1687.9193144392616
574,2024-01-24,97.09,97.09,-2.0,0.09999999999999998,-0.0,3773.1694050220704,-0.32000000000000006,0.10000000000000003,-0.0,1687.9193144392616
575,2024-01-24,94.0,94.0,-0.6578369909927566,0.09999999999999998,-0.0,3773.1694050220704,-0.98,0.10000000000000003,-0.0,1687.9193144392616
576,2024-01-25,80.34,80.34,-1.9985250017155025,0.09999999999999998,-0.0,3773.1694050220704,-2.0,0.10000000000000003,-0.0,1687.9193144392616
577,2024-01-25,72.23,72.23,-0.2891668725551435,0.09999999999999998,-0.0,3773.1694050220704,-0.8799999999999999,0.10000000000000003,-0.0,1687.9193144392616
578,2024-01-25,69.6,69.6,1.368421052631624,0.4250000000000107,-95.24210526316102,3677.927299758909,0.45999999999999996,0.20925000000000002,-32.016,1655.9033144392615
579,2024-01-25,66.9,66.9,2.0,0.9,-133.799999999997,3544.127299758912,1.8200000000000003,0.6415000000000001,-121.75800000000002,1534.1453144392615
580,2024-01-25,69.76,69.76,0.10108645276644079,0.9,-0.0,3544.127299758912,0.3799999999999999,0.73175,-26.508799999999994,1507.6365144392614
581,2024-01-25,80.0,80.0,0.08894551467315787,0.9,-0.0,3544.127299758912,1.8200000000000003,0.9,-56.673684210526325,1450.9628302287351
582,2024-01-25,96.19,96.19,1.8109861282029451,0.9,-0.0,3544.127299758912,1.8200000000000003,0.9,-0.0,1450.9628302287351
583,2024-01-25,106.13,106.13,-0.2676736169692085,0.8295595744817873,28.408200968942097,3572.5355007278545,-0.020000000000000018,0.8947368421052632,2.1226000000000016,1453.085430228735
584,2024-01-25,124.23,124.23,-2.0,0.3032437850081031,248.46,3820.9955007278545,-0.6399999999999999,0.7263157894736842,79.5072,1532.592630228735
585,2024-01-25,106.3,106.3,-2.0,0.1,82.09829451617317,3903.0937952440277,-1.8,0.25263157894736843,191.34,1723.932630228735
586,2024-01-25,94.19572,94.19572,-0.35662126388412285,0.1,-0.0,3903.0937952440277,-1.98,0.1,54.63351759999999,1778.566147828735
587,2024-01-25,89.10863,89.10863,-0.058495731303083054,0.1,-0.0,3903.0937952440277,-1.98,0.1,-0.0,1778.566147828735
588,2024-01-25,78.212,78.212,2.0,0.575,-156.424,3746.6697952440277,-1.0,0.1,-0.0,1778.566147828735
589,2024-01-25,78.39197,78.39197,2.0,0.9,-107.27322210526317,3639.3965731387643,-1.92,0.1,-0.0,1778.566147828735
590,2024-01-25,89.67638,89.67638,0.6957735515987267,0.9,-0.0,3639.3965731387643,-1.1600000000000001,0.1,-0.0,1778.566147828735
591,2024-01-25,98.43,98.43,1.999456552443433,0.9,-0.0,3639.3965731387643,-1.98,0.1,-0.0,1778.566147828735
592,2024-01-25,108.56,108.56,2.0,0.9,-0.0,3639.3965731387643,-1.8,0.1,-0.0,1778.566147828735
593,2024-01-25,126.56,126.56,-2.0,0.37368421052631584,253.12,3892.516573138764,-1.1400000000000001,0.1,-0.0,1778.566147828735
594,2024-01-25,122.00018,122.00018,-1.8955681645606572,0.09999999999999998,126.88018720000004,4019.396760338764,-1.98,0.1,-0.0,1778.566147828735
595,2024-01-25,120.0,120.0,-0.5683516944164206,0.09999999999999998,-0.0,4019.396760338764,-1.98,0.1,-0.0,1778.566147828735
596,2024-01-25,106.13,106.13,-2.0,0.09999999999999998,-0.0,4019.396760338764,-1.9,0.1,-0.0,1778.566147828735
597,2024-01-25,99.89,99.89,-2.0,0.09999999999999998,-0.0,4019.396760338764,-1.24,0.1,-0.0,1778.566147828735
598,2024-01-25,96.82,96.82,-0.5641033990770531,0.09999999999999998,-0.0,4019.396760338764,-1.54,0.1,-0.0,1778.566147828735
599,2024-01-25,95.68,95.68,-2.0,0.09999999999999998,-0.0,4019.396760338764,-1.0,0.1,-0.0,1778.566147828735
600,2024-01-26,93.8,93.8,-0.2445686396329383,0.09999999999999998,-0.0,4019.396760338764,-0.1399999999999999,0.1,-0.0,1778.566147828735
601,2024-01-26,88.89,88.89,-1.7560085674304076,0.09999999999999998,-0.0,4019.396760338764,-1.8,0.1,-0.0,1778.566147828735
602,2024-01-26,85.8,85.8,-0.13373111349097366,0.09999999999999998,-0.0,4019.396760338764,-0.19999999999999996,0.1,-0.0,1778.566147828735
603,2024-01-26,83.0,83.0,2.0,0.575,-166.0,3853.396760338764,0.94,0.32325,-78.02,1700.546147828735
604,2024-01-26,85.0,85.0,2.0,0.9,-116.31578947368423,3737.08097086508,1.98,0.7935,-168.3,1532.246147828735
605,2024-01-26,90.01,90.01,0.3061268425155727,0.9,-0.0,3737.08097086508,1.8200000000000003,0.9,-40.36237894736844,1491.8837688813667
606,2024-01-26,99.3,99.3,2.0,0.9,-0.0,3737.08097086508,1.1,0.9,-0.0,1491.8837688813667
607,2024-01-26,120.05,120.05,0.41328852866719934,0.9,-0.0,3737.08097086508,-1.2,0.5842105263157895,144.06,1635.9437688813666
608,2024-01-26,135.0,135.0,-2.0,0.37368421052631584,270.0,4007.08097086508,-1.46,0.2,197.1,1833.0437688813665
609,2024-01-26,120.05,120.05,-1.5969120791550806,0.09999999999999998,124.85200000000003,4131.93297086508,-1.5,0.1,45.619,1878.6627688813664
610,2024-01-26,100.31,100.31,-2.0,0.09999999999999998,-0.0,4131.93297086508,-1.8,0.1,-0.0,1878.6627688813664
611,2024-01-26,96.87346,96.87346,-1.3671653410355475,0.09999999999999998,-0.0,4131.93297086508,-1.12,0.1,-0.0,1878.6627688813664
612,2024-01-26,86.44,86.44,2.0,0.575,-172.88,3959.05297086508,-1.76,0.1,-0.0,1878.6627688813664
613,2024-01-26,87.52317,87.52317,2.0,0.9,-119.76854842105264,3839.2844224440273,-1.52,0.1,-0.0,1878.6627688813664
614,2024-01-26,95.01,95.01,0.613230103166486,0.9,-0.0,3839.2844224440273,-1.48,0.1,-0.0,1878.6627688813664
615,2024-01-26,101.6558,101.6558,2.0,0.9,-0.0,3839.2844224440273,-1.98,0.1,-0.0,1878.6627688813664
