Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
74,2024-01-04,40.0,40.0,1.3684210526320961,0.4250000000001228,-54.73684210528384,571.511237087576,-1.74,0.10000000000000003,-0.0,511.10309228808853
75,2024-01-04,35.19694,35.19694,2.0,0.9,-70.3938799999818,501.1173570875942,1.3599999999999999,0.423,-47.86783839999999,463.23525388808855
76,2024-01-04,49.39,49.39,1.1758434033119567,0.9,-0.0,501.1173570875942,1.7200000000000002,0.8315,-84.95080000000002,378.28445388808854
77,2024-01-04,70.1,70.1,1.0547676937948376,0.9,-0.0,501.1173570875942,1.1600000000000001,0.9,-20.218315789473685,358.06613809861483
78,2024-01-04,97.61,97.61,2.0,0.9,-0.0,501.1173570875942,0.8999999999999999,0.9,-0.0,358.06613809861483
79,2024-01-04,106.51,106.51,1.0998923756070473,0.9,-0.0,501.1173570875942,-1.72,0.4473684210526316,183.1972,541.2633380986149
80,2024-01-04,109.49416,109.49416,-2.0,0.37368421052631584,218.98832,720.1056770875941,-0.54,0.3052631578947368,59.1268464,600.3901844986149
81,2024-01-04,107.23976,107.23976,-2.0,0.09999999999999998,111.52935040000003,831.6350274875941,-0.54,0.16315789473684203,57.909470400000004,658.2996548986149
82,2024-01-04,94.35704,94.35704,-1.2945918245923114,0.09999999999999998,-0.0,831.6350274875941,-0.6199999999999999,0.1,22.64568959999997,680.9453444986149
83,2024-01-04,87.10039,87.10039,-1.067325063003035,0.09999999999999998,-0.0,831.6350274875941,1.94,0.56075,-168.9747566,511.9705878986149
84,2024-01-04,83.81886,83.81886,2.0,0.575,-167.63772,663.9973074875941,0.16000000000000014,0.59875,-13.411017600000012,498.55957029861486
85,2024-01-04,85.96413,85.96413,2.0,0.9,-117.63512526315792,546.3621822244362,0.16000000000000014,0.63675,-13.754260800000011,484.80530949861486
86,2024-01-04,92.11054,92.11054,1.3728467308166954,0.9,-0.0,546.3621822244362,-1.66,0.19990789473684212,152.9034964,637.7088058986149
87,2024-01-04,103.34,103.34,0.7538385292987386,0.9,-0.0,546.3621822244362,-1.88,0.1,39.233031,676.9418368986148
88,2024-01-04,110.02,110.02,0.8533686344603716,0.9,-0.0,546.3621822244362,-1.78,0.1,-0.0,676.9418368986148
89,2024-01-04,116.87,116.87,1.8221447887185738,0.9,-0.0,546.3621822244362,-1.78,0.1,-0.0,676.9418368986148
90,2024-01-04,118.1,118.1,-2.0,0.37368421052631584,236.2,782.5621822244361,-1.3399999999999999,0.1,-0.0,676.9418368986148
91,2024-01-04,118.1,118.1,-2.0,0.09999999999999998,122.82400000000003,905.3861822244362,-1.88,0.1,-0.0,676.9418368986148
92,2024-01-04,112.99,112.99,-1.931216563599956,0.09999999999999998,-0.0,905.3861822244362,-1.1,0.1,-0.0,676.9418368986148
93,2024-01-04,107.05,107.05,-2.0,0.09999999999999998,-0.0,905.3861822244362,-1.1,0.1,-0.0,676.9418368986148
94,2024-01-04,105.59,105.59,-2.0,0.09999999999999998,-0.0,905.3861822244362,-1.66,0.1,-0.0,676.9418368986148
95,2024-01-04,97.98,97.98,-2.0,0.09999999999999998,-0.0,905.3861822244362,-1.66,0.1,-0.0,676.9418368986148
96,2024-01-05,86.07515,86.07515,-0.9627525691612037,0.09999999999999998,-0.0,905.3861822244362,-1.76,0.1,-0.0,676.9418368986148
97,2024-01-05,88.96,88.96,-1.844227349614866,0.09999999999999998,-0.0,905.3861822244362,-1.1,0.1,-0.0,676.9418368986148
98,2024-01-05,78.5,78.5,2.0,0.575,-157.0,748.3861822244362,-1.74,0.1,-0.0,676.9418368986148
