Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
3875,56.89,1.2389230400380087,0.8367937441737143,-70.48233174776232,514.8461750629506,-1.8599999999999999,0.1,-0.0,3977.4933949535193
3876,45.08,0.42692598013266014,0.9,-11.997212684837724,502.84896237811284,-0.72,0.1,-0.0,3977.4933949535193
3877,56.41988,-0.933820604285355,0.6542577357143803,50.05174411354185,552.9007064916547,-1.74,0.1,-0.0,3977.4933949535193
3878,74.9,-1.7887681875050396,0.1835292653183172,127.2798003819211,680.1805068735757,-1.74,0.1,-0.0,3977.4933949535193
3879,79.0,1.4230274356914547,0.5214982812950377,-112.41916741962493,567.7613394539508,1.92,0.5559999999999999,-151.68,3825.8133949535195
3880,92.82,1.3254510256166077,0.836292899878982,-123.02836419773351,444.7329752562173,-0.11999999999999988,0.5244210526315789,10.581479999999988,3836.3948749535193
3881,104.5,1.7007529465352387,0.9,-28.03112405324792,416.70185120296935,-1.98,0.09999999999999998,160.11072,3996.5055949535194
3882,116.0,-1.493999420925403,0.5068422576512097,164.6387361859794,581.3405873889487,-1.6,0.09999999999999998,-0.0,3996.5055949535194
3883,123.26,-0.27113096088874133,0.43549200478575145,31.748622127188945,613.0892095161377,-1.6,0.09999999999999998,-0.0,3996.5055949535194
3884,119.4,0.5190215051498264,0.5587596122588352,-61.97116771488927,551.1180418012484,-1.6400000000000001,0.09999999999999998,-0.0,3996.5055949535194
3885,106.62,-0.1391436147100582,0.522142871545662,14.093717590367085,565.2117593916155,-1.6400000000000001,0.09999999999999998,-0.0,3996.5055949535194
3886,100.0,-0.588600166041549,0.36724809100841227,55.917015773947156,621.1287751655626,-1.04,0.09999999999999998,-0.0,3996.5055949535194
3887,90.85,-0.43546110567536367,0.252653063199106,37.583559378076444,658.712334543639,-1.56,0.09999999999999998,-0.0,3996.5055949535194
3888,80.7,0.5239585285499313,0.3770932137297147,-42.28345325397946,616.4288812896596,-0.8400000000000001,0.09999999999999998,-0.0,3996.5055949535194
3889,78.32,1.2165531103936127,0.6660245774481977,-95.28043960602774,521.1484416836319,-1.72,0.09999999999999998,-0.0,3996.5055949535194
3890,83.0,1.4651631817097486,0.9,-81.76825293389304,439.3801887497388,-1.18,0.09999999999999998,-0.0,3996.5055949535194
3891,83.05,-0.2693615153807869,0.8291153906892667,21.251950159755634,460.6321389094944,-1.1600000000000001,0.09999999999999998,-0.0,3996.5055949535194
3892,87.07,0.5970735897881116,0.9,-25.987043927097073,434.6450949823973,1.3399999999999999,0.41824999999999996,-116.67379999999997,3879.8317949535194
3893,105.13,1.3356003372223801,0.9,-0.0,434.6450949823973,-1.06,0.1393026315789473,105.86590999999999,3985.6977049535194
3894,116.0,-1.7640879305777886,0.4357663340584767,194.4024899496723,629.0475849320696,1.92,0.5953026315789473,-222.72,3762.9777049535196
3895,120.34,-1.6749462081978566,0.10000000000000003,145.86609551255543,774.913680444625,1.3399999999999999,0.9,-154.38855290858734,3608.5891520449322
3896,107.66,-0.8108651497497585,0.10000000000000003,-0.0,774.913680444625,-0.11999999999999988,0.868421052631579,12.273239999999987,3620.862392044932
3897,99.0,0.28569638299890965,0.16785289096224107,-28.283941916892054,746.6297385277329,-1.68,0.42631578947368426,158.004,3778.866392044932
3898,97.1,-0.9817538602460614,0.1,23.78454172188532,770.4142802496183,-1.98,0.10000000000000003,114.3838,3893.250192044932
3899,86.89,-0.5329324116534417,0.1,-0.0,770.4142802496183,-1.54,0.10000000000000003,-0.0,3893.250192044932
3900,83.0,1.4242882076339587,0.4382684493130652,-118.21592123361857,652.1983590159997,-1.74,0.10000000000000003,-0.0,3893.250192044932
3901,95.9,1.0806370061217043,0.69491973826697,-103.63308888707145,548.5652701289282,-1.62,0.10000000000000003,-0.0,3893.250192044932
3902,99.0,0.15405018929413172,0.7315066582243263,-15.25096874011904,533.3143013888092,-1.74,0.10000000000000003,-0.0,3893.250192044932
